VOW.DE,02.05.2014,136.852554
VOW.DE,05.05.2014,136.888824
VOW.DE,06.05.2014,135.001709
VOW.DE,07.05.2014,134.058136
VOW.DE,08.05.2014,137.142838
VOW.DE,09.05.2014,136.779953
VOW.DE,12.05.2014,137.433212
VOW.DE,13.05.2014,135.763824
VOW.DE,14.05.2014,137.469681
VOW.DE,15.05.2014,136.468414
VOW.DE,16.05.2014,138.35968
VOW.DE,19.05.2014,139.286774
VOW.DE,20.05.2014,139.657608
VOW.DE,21.05.2014,140.733032
VOW.DE,22.05.2014,140.733032
VOW.DE,23.05.2014,141.956802
VOW.DE,26.05.2014,144.070587
VOW.DE,27.05.2014,143.699753
VOW.DE,28.05.2014,143.440155
VOW.DE,29.05.2014,144.181839
VOW.DE,30.05.2014,143.328918
VOW.DE,02.06.2014,144.552673
VOW.DE,03.06.2014,144.367249
VOW.DE,04.06.2014,140.621796
VOW.DE,05.06.2014,143.403091
VOW.DE,06.06.2014,143.810989
VOW.DE,09.06.2014,144.367249
VOW.DE,10.06.2014,143.477249
VOW.DE,11.06.2014,143.477249
VOW.DE,12.06.2014,144.552673
VOW.DE,13.06.2014,143.217651
VOW.DE,16.06.2014,142.290588
VOW.DE,17.06.2014,143.217651
VOW.DE,18.06.2014,143.440155
VOW.DE,19.06.2014,144.589737
VOW.DE,20.06.2014,144.404312
VOW.DE,23.06.2014,143.365997
VOW.DE,24.06.2014,142.40181
VOW.DE,25.06.2014,141.363449
VOW.DE,26.06.2014,140.399307
VOW.DE,27.06.2014,140.436371
VOW.DE,30.06.2014,140.028458
VOW.DE,01.07.2014,141.252228
VOW.DE,02.07.2014,143.25473
VOW.DE,03.07.2014,142.698486
VOW.DE,04.07.2014,141.882645
VOW.DE,07.07.2014,139.360947
VOW.DE,08.07.2014,136.653824
VOW.DE,09.07.2014,136.171768
VOW.DE,10.07.2014,136.134644
VOW.DE,11.07.2014,136.653824
VOW.DE,14.07.2014,137.692154
VOW.DE,15.07.2014,138.396759
VOW.DE,16.07.2014,140.213867
VOW.DE,17.07.2014,136.505493
VOW.DE,18.07.2014,136.171768
VOW.DE,21.07.2014,133.687134
VOW.DE,22.07.2014,134.799637
VOW.DE,23.07.2014,135.022141
VOW.DE,24.07.2014,134.50296
VOW.DE,25.07.2014,133.093765
VOW.DE,28.07.2014,129.793335
VOW.DE,29.07.2014,130.831696
VOW.DE,30.07.2014,128.829147
VOW.DE,31.07.2014,128.347061
VOW.DE,01.08.2014,126.752426
VOW.DE,04.08.2014,127.49411
VOW.DE,05.08.2014,125.009514
VOW.DE,06.08.2014,123.971153
VOW.DE,07.08.2014,122.821571
VOW.DE,08.08.2014,121.931549
VOW.DE,11.08.2014,124.601578
VOW.DE,12.08.2014,123.340736
VOW.DE,13.08.2014,125.009514
VOW.DE,14.08.2014,124.490318
VOW.DE,15.08.2014,122.932816
VOW.DE,18.08.2014,124.638672
VOW.DE,19.08.2014,126.826607
VOW.DE,20.08.2014,126.529938
VOW.DE,21.08.2014,128.050385
VOW.DE,22.08.2014,127.49411
VOW.DE,25.08.2014,128.680832
VOW.DE,26.08.2014,129.348312
VOW.DE,27.08.2014,129.08873
VOW.DE,28.08.2014,127.086197
VOW.DE,29.08.2014,126.45578
VOW.DE,01.09.2014,126.047844
VOW.DE,02.09.2014,126.715385
VOW.DE,03.09.2014,128.38414
VOW.DE,04.09.2014,131.499161
VOW.DE,05.09.2014,132.982529
VOW.DE,08.09.2014,132.055435
VOW.DE,09.09.2014,130.720413
VOW.DE,10.09.2014,129.607895
VOW.DE,11.09.2014,129.867493
VOW.DE,12.09.2014,129.644989
VOW.DE,15.09.2014,129.125809
VOW.DE,16.09.2014,129.459549
VOW.DE,17.09.2014,128.532471
VOW.DE,18.09.2014,129.274155
VOW.DE,19.09.2014,129.162872
VOW.DE,22.09.2014,128.124542
VOW.DE,23.09.2014,125.454498
VOW.DE,24.09.2014,125.639923
VOW.DE,25.09.2014,122.636154
VOW.DE,26.09.2014,123.044075
VOW.DE,29.09.2014,121.820297
VOW.DE,30.09.2014,121.857376
VOW.DE,01.10.2014,118.260254
VOW.DE,02.10.2014,116.22065
VOW.DE,06.10.2014,115.923973
VOW.DE,07.10.2014,115.998138
VOW.DE,08.10.2014,114.700211
VOW.DE,09.10.2014,115.330627
VOW.DE,10.10.2014,111.770584
VOW.DE,13.10.2014,113.550606
VOW.DE,14.10.2014,115.182297
VOW.DE,15.10.2014,111.844772
VOW.DE,16.10.2014,114.255203
VOW.DE,17.10.2014,120.114441
VOW.DE,20.10.2014,116.554382
VOW.DE,21.10.2014,118.853607
VOW.DE,22.10.2014,120.077354
VOW.DE,23.10.2014,121.226959
VOW.DE,24.10.2014,119.891945
VOW.DE,27.10.2014,118.594017
VOW.DE,28.10.2014,120.040298
VOW.DE,29.10.2014,120.522369
VOW.DE,30.10.2014,122.932816
VOW.DE,31.10.2014,125.862427
VOW.DE,03.11.2014,126.492851
VOW.DE,04.11.2014,125.083656
VOW.DE,05.11.2014,128.013306
VOW.DE,06.11.2014,128.606644
VOW.DE,07.11.2014,126.492851
VOW.DE,10.11.2014,127.753708
VOW.DE,11.11.2014,126.567024
VOW.DE,12.11.2014,124.675751
VOW.DE,13.11.2014,124.304901
VOW.DE,14.11.2014,124.861176
VOW.DE,17.11.2014,125.491592
VOW.DE,18.11.2014,128.680832
VOW.DE,19.11.2014,128.421219
VOW.DE,20.11.2014,128.75499
VOW.DE,21.11.2014,130.534988
VOW.DE,24.11.2014,132.648773
VOW.DE,25.11.2014,134.057953
VOW.DE,26.11.2014,133.65004
VOW.DE,27.11.2014,134.614227
VOW.DE,28.11.2014,134.910858
VOW.DE,01.12.2014,135.207565
VOW.DE,02.12.2014,134.50296
VOW.DE,03.12.2014,134.428802
VOW.DE,04.12.2014,133.093765
VOW.DE,05.12.2014,137.580902
VOW.DE,08.12.2014,136.134644
VOW.DE,09.12.2014,134.280472
VOW.DE,10.12.2014,133.093765
VOW.DE,11.12.2014,135.281708
VOW.DE,12.12.2014,132.166656
VOW.DE,15.12.2014,126.937881
VOW.DE,16.12.2014,131.387924
VOW.DE,17.12.2014,131.313751
VOW.DE,18.12.2014,134.985031
VOW.DE,19.12.2014,135.392975
VOW.DE,22.12.2014,134.280472
VOW.DE,23.12.2014,135.059235
VOW.DE,29.12.2014,134.947968
VOW.DE,30.12.2014,133.575882
VOW.DE,02.01.2015,131.981277
VOW.DE,05.01.2015,127.976219
VOW.DE,06.01.2015,129.014557
VOW.DE,07.01.2015,129.644989
VOW.DE,08.01.2015,134.651291
VOW.DE,09.01.2015,131.610428
VOW.DE,12.01.2015,132.129608
VOW.DE,13.01.2015,135.467133
VOW.DE,14.01.2015,133.538803
VOW.DE,15.01.2015,135.837982
VOW.DE,16.01.2015,139.138428
VOW.DE,19.01.2015,138.953049
VOW.DE,20.01.2015,140.250961
VOW.DE,21.01.2015,140.881378
VOW.DE,22.01.2015,144.256012
VOW.DE,23.01.2015,148.112732
VOW.DE,26.01.2015,149.299393
VOW.DE,27.01.2015,147.704773
VOW.DE,28.01.2015,149.707336
VOW.DE,29.01.2015,150.003998
VOW.DE,30.01.2015,146.22142
VOW.DE,02.02.2015,149.966904
VOW.DE,03.02.2015,153.267334
VOW.DE,04.02.2015,154.49115
VOW.DE,05.02.2015,155.529465
VOW.DE,06.02.2015,157.012833
VOW.DE,09.02.2015,151.858185
VOW.DE,10.02.2015,153.823624
VOW.DE,11.02.2015,154.1203
VOW.DE,12.02.2015,157.235321
VOW.DE,13.02.2015,155.529465
VOW.DE,16.02.2015,155.232803
VOW.DE,17.02.2015,155.084488
VOW.DE,18.02.2015,158.014084
VOW.DE,19.02.2015,161.462875
VOW.DE,20.02.2015,162.278732
VOW.DE,23.02.2015,164.763336
VOW.DE,24.02.2015,163.465408
VOW.DE,25.02.2015,161.833725
VOW.DE,26.02.2015,162.464142
VOW.DE,27.02.2015,164.169998
VOW.DE,02.03.2015,166.765884
VOW.DE,03.03.2015,162.760803
VOW.DE,04.03.2015,163.539597
VOW.DE,05.03.2015,165.542099
VOW.DE,06.03.2015,168.360489
VOW.DE,09.03.2015,168.805496
VOW.DE,10.03.2015,168.582962
VOW.DE,11.03.2015,176.110992
VOW.DE,12.03.2015,174.850143
VOW.DE,13.03.2015,178.521439
VOW.DE,16.03.2015,183.601929
VOW.DE,17.03.2015,183.56485
VOW.DE,18.03.2015,177.371841
VOW.DE,19.03.2015,177.965195
VOW.DE,20.03.2015,179.70813
VOW.DE,23.03.2015,173.552216
VOW.DE,24.03.2015,175.777252
VOW.DE,25.03.2015,174.368057
VOW.DE,26.03.2015,174.479309
VOW.DE,27.03.2015,174.961395
VOW.DE,30.03.2015,179.263107
VOW.DE,31.03.2015,178.039352
VOW.DE,01.04.2015,177.223495
VOW.DE,02.04.2015,176.37059
VOW.DE,07.04.2015,176.518921
VOW.DE,08.04.2015,176.778519
VOW.DE,09.04.2015,179.485611
VOW.DE,10.04.2015,181.562302
VOW.DE,13.04.2015,178.113495
VOW.DE,14.04.2015,177.520187
VOW.DE,15.04.2015,175.443466
VOW.DE,16.04.2015,172.625122
VOW.DE,17.04.2015,169.54718
VOW.DE,20.04.2015,168.545914
VOW.DE,21.04.2015,167.396286
VOW.DE,22.04.2015,167.507538
VOW.DE,23.04.2015,167.692963
VOW.DE,24.04.2015,171.47551
VOW.DE,27.04.2015,179.114777
VOW.DE,28.04.2015,175.369308
VOW.DE,29.04.2015,169.027969
VOW.DE,30.04.2015,168.582962
VOW.DE,04.05.2015,168.694229
VOW.DE,05.05.2015,166.951263
VOW.DE,06.05.2015,164.905121
VOW.DE,07.05.2015,167.17865
VOW.DE,08.05.2015,170.778351
VOW.DE,11.05.2015,170.778351
VOW.DE,12.05.2015,165.473526
VOW.DE,13.05.2015,165.32193
VOW.DE,14.05.2015,167.443893
VOW.DE,15.05.2015,163.162109
VOW.DE,18.05.2015,169.035339
VOW.DE,19.05.2015,176.386353
VOW.DE,20.05.2015,175.704315
VOW.DE,21.05.2015,173.999176
VOW.DE,22.05.2015,173.961288
VOW.DE,26.05.2015,171.460419
VOW.DE,27.05.2015,172.824539
VOW.DE,28.05.2015,169.717392
VOW.DE,29.05.2015,166.345032
VOW.DE,01.06.2015,166.382935
VOW.DE,02.06.2015,163.200012
VOW.DE,03.06.2015,163.88208
VOW.DE,04.06.2015,163.313675
VOW.DE,05.06.2015,161.646454
VOW.DE,08.06.2015,158.994019
VOW.DE,09.06.2015,158.046722
VOW.DE,10.06.2015,162.821091
VOW.DE,11.06.2015,163.162109
VOW.DE,12.06.2015,160.812805
VOW.DE,15.06.2015,157.36467
VOW.DE,16.06.2015,157.743576
VOW.DE,17.06.2015,156.265808
VOW.DE,18.06.2015,155.924789
VOW.DE,19.06.2015,156.379471
VOW.DE,22.06.2015,163.275803
VOW.DE,23.06.2015,165.473526
VOW.DE,24.06.2015,163.503143
VOW.DE,25.06.2015,163.654694
VOW.DE,26.06.2015,164.715683
VOW.DE,29.06.2015,158.690857
VOW.DE,30.06.2015,157.288895
VOW.DE,01.07.2015,162.669525
VOW.DE,02.07.2015,160.244446
VOW.DE,03.07.2015,159.751862
VOW.DE,06.07.2015,157.819366
VOW.DE,07.07.2015,153.802856
VOW.DE,08.07.2015,149.672653
VOW.DE,09.07.2015,154.181747
VOW.DE,10.07.2015,154.14386
VOW.DE,13.07.2015,155.924789
VOW.DE,14.07.2015,152.703979
VOW.DE,15.07.2015,150.92305
VOW.DE,16.07.2015,153.954407
VOW.DE,17.07.2015,153.613388
VOW.DE,20.07.2015,152.325058
VOW.DE,21.07.2015,150.733597
VOW.DE,22.07.2015,148.611664
VOW.DE,23.07.2015,150.430466
VOW.DE,24.07.2015,143.647827
VOW.DE,27.07.2015,140.540695
VOW.DE,28.07.2015,144.443558
VOW.DE,29.07.2015,140.881744
VOW.DE,30.07.2015,140.616501
VOW.DE,31.07.2015,139.479721
VOW.DE,03.08.2015,140.768051
VOW.DE,04.08.2015,140.957489
VOW.DE,05.08.2015,145.807632
VOW.DE,06.08.2015,143.988876
VOW.DE,07.08.2015,145.163483
VOW.DE,10.08.2015,147.133881
VOW.DE,11.08.2015,141.109085
VOW.DE,12.08.2015,134.705353
VOW.DE,13.08.2015,136.751526
VOW.DE,14.08.2015,136.410492
VOW.DE,17.08.2015,134.932724
VOW.DE,18.08.2015,132.772873
VOW.DE,19.08.2015,129.589966
VOW.DE,20.08.2015,127.354355
VOW.DE,21.08.2015,125.042953
VOW.DE,24.08.2015,120.154907
VOW.DE,25.08.2015,127.164917
VOW.DE,26.08.2015,125.762894
VOW.DE,27.08.2015,129.703659
VOW.DE,28.08.2015,129.21106
VOW.DE,31.08.2015,126.331276
VOW.DE,01.09.2015,122.731544
VOW.DE,02.09.2015,120.874855
VOW.DE,03.09.2015,124.588242
VOW.DE,04.09.2015,121.215897
VOW.DE,07.09.2015,122.125275
VOW.DE,08.09.2015,125.346085
VOW.DE,09.09.2015,128.529007
VOW.DE,10.09.2015,126.482834
VOW.DE,11.09.2015,125.990257
VOW.DE,14.09.2015,125.42189
VOW.DE,15.09.2015,126.444946
VOW.DE,16.09.2015,126.937553
VOW.DE,17.09.2015,126.861755
VOW.DE,18.09.2015,122.276855
VOW.DE,21.09.2015,101.322678
VOW.DE,22.09.2015,84.271378
VOW.DE,23.09.2015,90.106712
VOW.DE,24.09.2015,90.106712
VOW.DE,25.09.2015,87.56797
VOW.DE,28.09.2015,81.164246
VOW.DE,29.09.2015,78.284462
VOW.DE,30.09.2015,79.534889
VOW.DE,01.10.2015,79.61068
VOW.DE,02.10.2015,76.655136
VOW.DE,05.10.2015,77.905556
VOW.DE,06.10.2015,81.01268
VOW.DE,07.10.2015,87.075371
VOW.DE,08.10.2015,88.060555
VOW.DE,09.10.2015,95.41156
VOW.DE,12.10.2015,100.375397
VOW.DE,13.10.2015,98.973396
VOW.DE,14.10.2015,97.457741
VOW.DE,15.10.2015,93.820122
VOW.DE,16.10.2015,91.849731
VOW.DE,19.10.2015,89.879372
VOW.DE,20.10.2015,88.098442
VOW.DE,21.10.2015,90.902435
VOW.DE,22.10.2015,93.895897
VOW.DE,23.10.2015,92.342323
VOW.DE,26.10.2015,94.729507
VOW.DE,27.10.2015,92.304451
VOW.DE,28.10.2015,94.009575
VOW.DE,29.10.2015,95.032654
VOW.DE,30.10.2015,95.563133
VOW.DE,02.11.2015,96.055717
VOW.DE,03.11.2015,94.047462
VOW.DE,04.11.2015,88.78051
VOW.DE,05.11.2015,91.016113
VOW.DE,06.11.2015,92.380219
VOW.DE,09.11.2015,91.016113
VOW.DE,10.11.2015,90.750877
VOW.DE,11.11.2015,89.538338
VOW.DE,12.11.2015,88.818382
VOW.DE,13.11.2015,89.765678
VOW.DE,16.11.2015,88.515259
VOW.DE,17.11.2015,88.666824
VOW.DE,18.11.2015,90.940331
VOW.DE,19.11.2015,94.956863
VOW.DE,20.11.2015,93.895897
VOW.DE,23.11.2015,94.464264
VOW.DE,24.11.2015,96.358856
VOW.DE,25.11.2015,98.859718
VOW.DE,26.11.2015,101.966843
VOW.DE,27.11.2015,101.739502
VOW.DE,30.11.2015,107.082245
VOW.DE,01.12.2015,105.831795
VOW.DE,02.12.2015,104.467705
VOW.DE,03.12.2015,103.634087
VOW.DE,04.12.2015,104.050903
VOW.DE,07.12.2015,103.1036
VOW.DE,08.12.2015,100.413292
VOW.DE,09.12.2015,106.400177
VOW.DE,10.12.2015,105.793938
VOW.DE,11.12.2015,104.278244
VOW.DE,14.12.2015,99.807022
VOW.DE,15.12.2015,101.777382
VOW.DE,16.12.2015,102.232086
VOW.DE,17.12.2015,105.452888
VOW.DE,18.12.2015,106.248627
VOW.DE,21.12.2015,105.377113
VOW.DE,22.12.2015,106.854897
VOW.DE,23.12.2015,108.522133
VOW.DE,25.12.2015,108.522133
VOW.DE,28.12.2015,108.067436
VOW.DE,29.12.2015,109.090508
VOW.DE,30.12.2015,107.840096
PAH3.DE,02.05.2014,56.623089
PAH3.DE,05.05.2014,56.41502
PAH3.DE,06.05.2014,55.030293
PAH3.DE,07.05.2014,53.961258
PAH3.DE,08.05.2014,55.661674
PAH3.DE,09.05.2014,55.618618
PAH3.DE,12.05.2014,56.214123
PAH3.DE,13.05.2014,56.450893
PAH3.DE,14.05.2014,56.680485
PAH3.DE,15.05.2014,56.221298
PAH3.DE,16.05.2014,55.640148
PAH3.DE,19.05.2014,56.300224
PAH3.DE,20.05.2014,56.953117
PAH3.DE,21.05.2014,57.039215
PAH3.DE,22.05.2014,56.716362
PAH3.DE,23.05.2014,56.917252
PAH3.DE,26.05.2014,57.8428
PAH3.DE,27.05.2014,57.684944
PAH3.DE,28.05.2014,57.611359
PAH3.DE,29.05.2014,57.640793
PAH3.DE,30.05.2014,57.65551
PAH3.DE,02.06.2014,57.236069
PAH3.DE,03.06.2014,57.096245
PAH3.DE,04.06.2014,56.603214
PAH3.DE,05.06.2014,57.589283
